round,loss,accuracy,num_clients
1,0.6310033798217773,0.894599974155426,2
2,0.5863316655158997,0.9088000059127808,2
3,0.5333353877067566,0.9204999804496765,2
4,0.6821956634521484,0.8999999761581421,2
5,0.5898680090904236,0.9088000059127808,2
6,0.6733927726745605,0.9041000008583069,2
7,0.6626744866371155,0.8999000191688538,2
8,0.6243962645530701,0.9165999889373779,2
9,0.5848060250282288,0.913100004196167,2
10,0.5909257531166077,0.9139999747276306,2
11,0.760767936706543,0.892799973487854,2
12,0.6735923886299133,0.9009000062942505,2
13,0.6082882881164551,0.9053000211715698,2
14,0.6308202147483826,0.9125999808311462,2
15,0.5497575402259827,0.9225999712944031,2
16,0.5866575241088867,0.9146999716758728,2
17,0.6118268370628357,0.9107000231742859,2
18,0.5691867470741272,0.916100025177002,2
19,0.5564284324645996,0.9197999835014343,2
20,0.5716018676757812,0.9140999913215637,2
21,0.5892525315284729,0.9138000011444092,2
22,0.5483564138412476,0.9157999753952026,2
23,0.5587038993835449,0.9187999963760376,2
24,0.6883887052536011,0.8974000215530396,2
25,0.5788809657096863,0.9090999960899353,2
26,0.5766314268112183,0.9111999869346619,2
27,0.5893055200576782,0.9023000001907349,2
28,0.5391048192977905,0.9179999828338623,2
29,0.519815981388092,0.9160000085830688,2
30,0.5432726144790649,0.9083999991416931,2
31,0.5867040157318115,0.8981000185012817,2
32,0.5460149049758911,0.9082000255584717,2
33,0.5690333843231201,0.8992999792098999,2
34,0.5614506602287292,0.9034000039100647,2
35,0.5237541198730469,0.9132999777793884,2
36,0.4693433940410614,0.9186999797821045,2
37,0.6441686749458313,0.885699987411499,2
38,0.48447534441947937,0.9106000065803528,2
39,0.47729769349098206,0.9139999747276306,2
40,0.50331711769104,0.90829998254776,2
41,0.47570908069610596,0.9121000170707703,2
42,0.5204826593399048,0.9031999707221985,2
43,0.44254031777381897,0.9207000136375427,2
44,0.44482454657554626,0.9182000160217285,2
45,0.49110209941864014,0.9074000120162964,2
46,0.4571712911128998,0.9132000207901001,2
47,0.4199690520763397,0.9193999767303467,2
48,0.421200692653656,0.9168000221252441,2
49,0.43376630544662476,0.9142000079154968,2
50,0.4287375509738922,0.9136999845504761,2
