round,loss,accuracy,num_clients
1,0.09088444709777832,0.9736999869346619,2
2,0.07958773523569107,0.9790999889373779,2
3,0.07618369907140732,0.9805999994277954,2
4,0.08616675436496735,0.9800000190734863,2
5,0.09792931377887726,0.9781000018119812,2
6,0.09010086953639984,0.9815000295639038,2
7,0.09210113435983658,0.9807999730110168,2
8,0.09676847606897354,0.9811000227928162,2
9,0.10216192901134491,0.9817000031471252,2
10,0.10147297382354736,0.9812999963760376,2
11,0.10722877085208893,0.9805999994277954,2
12,0.11305636912584305,0.98089998960495,2
13,0.11724095791578293,0.9814000129699707,2
14,0.11835508793592453,0.9817000031471252,2
15,0.1241336315870285,0.9810000061988831,2
