round,loss,accuracy,num_clients
1,39.74267578125,0.19210000336170197,2
2,11.595300674438477,0.40610000491142273,2
3,7.903850555419922,0.47920000553131104,2
4,4.613195896148682,0.6478000283241272,2
5,4.680152416229248,0.7109000086784363,2
6,3.755523443222046,0.7226999998092651,2
7,2.8084523677825928,0.7386999726295471,2
8,2.616595983505249,0.7529000043869019,2
9,2.2417960166931152,0.7678999900817871,2
10,2.595104694366455,0.775600016117096,2
11,3.6335701942443848,0.6769999861717224,2
12,3.1783454418182373,0.6962000131607056,2
13,2.447322368621826,0.7494999766349792,2
14,2.191930055618286,0.7727000117301941,2
15,2.0319559574127197,0.7814000248908997,2
