round,loss,accuracy,num_clients
1,0.525245726108551,0.9050999879837036,2
2,0.5579233765602112,0.9067999720573425,2
3,0.5682502388954163,0.9108999967575073,2
4,0.6037485599517822,0.90829998254776,2
5,0.5802091360092163,0.9056000113487244,2
6,0.5820795893669128,0.9124000072479248,2
7,0.7016162872314453,0.8867999911308289,2
8,0.5870375037193298,0.9093000292778015,2
9,0.6282030940055847,0.899399995803833,2
10,0.5393592715263367,0.9168000221252441,2
11,0.5424382090568542,0.9164999723434448,2
12,0.6017680168151855,0.9107000231742859,2
13,0.5745227336883545,0.9157000184059143,2
14,0.5676690340042114,0.9096999764442444,2
15,0.5114978551864624,0.9228000044822693,2
16,0.7758700251579285,0.8804000020027161,2
17,0.5531679391860962,0.9158999919891357,2
18,0.5098789930343628,0.9190000295639038,2
19,0.5775232315063477,0.9122999906539917,2
20,0.5151641368865967,0.92330002784729,2
21,0.5235351920127869,0.9203000068664551,2
22,0.5506234169006348,0.9126999974250793,2
23,0.5285916924476624,0.9115999937057495,2
24,0.48566538095474243,0.9194999933242798,2
25,0.48499682545661926,0.920799970626831,2
26,0.5281462073326111,0.9165999889373779,2
27,0.5061047077178955,0.9136000275611877,2
28,0.5097601413726807,0.9182999730110168,2
29,0.5062942504882812,0.9186999797821045,2
30,0.5506221055984497,0.900600016117096,2
31,0.4967418909072876,0.9115999937057495,2
32,0.5694286823272705,0.9103999733924866,2
33,0.5063875913619995,0.9164000153541565,2
34,0.43767714500427246,0.9253000020980835,2
35,0.5233393907546997,0.9060999751091003,2
36,0.4696710407733917,0.9140999913215637,2
37,0.4805402457714081,0.9157000184059143,2
38,0.44957423210144043,0.9154999852180481,2
39,0.5295949578285217,0.9045000076293945,2
40,0.4740460515022278,0.9089999794960022,2
41,0.4814392626285553,0.9067000150680542,2
42,0.421695739030838,0.9222000241279602,2
43,0.42513594031333923,0.9207000136375427,2
44,0.4181010127067566,0.9179999828338623,2
45,0.4357041120529175,0.9110000133514404,2
46,0.49397557973861694,0.904699981212616,2
47,0.4332573711872101,0.9114000201225281,2
48,0.42904576659202576,0.9156000018119812,2
49,0.4310896098613739,0.9104999899864197,2
50,0.4058864116668701,0.9178000092506409,2
51,0.4091615080833435,0.9136999845504761,2
52,0.38559380173683167,0.9203000068664551,2
53,0.38670599460601807,0.9197999835014343,2
54,0.41026103496551514,0.909500002861023,2
55,0.4027770161628723,0.9143000245094299,2
56,0.3945169150829315,0.9132999777793884,2
57,0.37013381719589233,0.9164000153541565,2
58,0.36366182565689087,0.9203000068664551,2
59,0.38666293025016785,0.9100000262260437,2
60,0.37390971183776855,0.917900025844574,2
61,0.3463965952396393,0.9226999878883362,2
62,0.35860419273376465,0.9187999963760376,2
63,0.3566545844078064,0.9168999791145325,2
64,0.36944282054901123,0.9142000079154968,2
65,0.34215596318244934,0.9165999889373779,2
66,0.35209229588508606,0.9142000079154968,2
67,0.31807488203048706,0.9247999787330627,2
68,0.3270830810070038,0.9211999773979187,2
69,0.32717403769493103,0.92330002784729,2
70,0.3288579285144806,0.9180999994277954,2
71,0.3054165840148926,0.9265000224113464,2
72,0.3158188760280609,0.925000011920929,2
73,0.3221012353897095,0.9189000129699707,2
74,0.32611221075057983,0.9211999773979187,2
75,0.3121996223926544,0.9222999811172485,2
76,0.31866011023521423,0.923799991607666,2
77,0.3290465176105499,0.917900025844574,2
78,0.31223756074905396,0.9236999750137329,2
79,0.3554266691207886,0.9071999788284302,2
80,0.3146973252296448,0.91839998960495,2
81,0.3129604160785675,0.9247000217437744,2
82,0.29863646626472473,0.9246000051498413,2
83,0.2970747947692871,0.9262999892234802,2
84,0.3144540786743164,0.9205999970436096,2
85,0.30493423342704773,0.9247999787330627,2
86,0.3128513693809509,0.9225999712944031,2
87,0.32468318939208984,0.9204999804496765,2
88,0.3157168924808502,0.9200999736785889,2
89,0.30414023995399475,0.9211999773979187,2
90,0.2930562496185303,0.9276000261306763,2
91,0.317264199256897,0.92330002784729,2
92,0.29846036434173584,0.9233999848365784,2
93,0.30282628536224365,0.9210000038146973,2
94,0.29517486691474915,0.9254999756813049,2
95,0.2899443209171295,0.9279000163078308,2
96,0.3004887104034424,0.9212999939918518,2
97,0.3289005756378174,0.9171000123023987,2
98,0.2976292371749878,0.9261000156402588,2
99,0.3049897849559784,0.921500027179718,2
100,0.29478520154953003,0.9269000291824341,2
