round,loss,accuracy,num_clients
1,0.18444281816482544,0.9434999823570251,10
2,0.12706035375595093,0.9628999829292297,10
3,0.108098104596138,0.9688000082969666,10
4,0.09869690984487534,0.9718999862670898,10
5,0.09266481548547745,0.9736999869346619,10
6,0.08995979279279709,0.974399983882904,10
7,0.08782387524843216,0.975600004196167,10
8,0.08648901432752609,0.9767000079154968,10
9,0.08514471352100372,0.9769999980926514,10
10,0.0846746638417244,0.9771999716758728,10
11,0.0837911069393158,0.9778000116348267,10
12,0.08361245691776276,0.9779999852180481,10
13,0.08352605253458023,0.9782000184059143,10
14,0.08395925909280777,0.9783999919891357,10
15,0.08383598178625107,0.978600025177002,10
16,0.08414648473262787,0.9785000085830688,10
17,0.0841987133026123,0.9786999821662903,10
18,0.08478818088769913,0.9789999723434448,10
19,0.08486422896385193,0.9787999987602234,10
20,0.08570652455091476,0.9786999821662903,10
21,0.0858953595161438,0.9790999889373779,10
22,0.0860467180609703,0.9786999821662903,10
23,0.08608515560626984,0.9786999821662903,10
24,0.08724305778741837,0.9787999987602234,10
25,0.08765413612127304,0.978600025177002,10
