round,loss,accuracy,num_clients
1,0.6298888921737671,0.8920999765396118,2
2,0.7268640995025635,0.8852999806404114,2
3,0.7053265571594238,0.8916000127792358,2
4,0.6181450486183167,0.9097999930381775,2
5,0.7459025382995605,0.8888000249862671,2
6,0.6230268478393555,0.9099000096321106,2
7,0.664339005947113,0.901199996471405,2
8,0.6734192371368408,0.9004999995231628,2
9,0.7024849057197571,0.9000999927520752,2
10,0.6340308785438538,0.9120000004768372,2
11,0.6261246800422668,0.9082000255584717,2
12,0.6965101361274719,0.8985999822616577,2
13,0.6596361994743347,0.9063000082969666,2
14,0.5750934481620789,0.9178000092506409,2
15,0.6737906336784363,0.8992000222206116,2
16,0.6637413501739502,0.9031999707221985,2
17,0.6470780968666077,0.9063000082969666,2
18,0.6715091466903687,0.8996000289916992,2
19,0.6548882126808167,0.9032999873161316,2
20,0.6208624243736267,0.9070000052452087,2
