round,loss,accuracy,num_clients
1,0.1788814216852188,0.946399986743927,10
2,0.13115184009075165,0.9620000123977661,10
3,0.11346917599439621,0.968999981880188,10
4,0.10536065697669983,0.9710000157356262,10
5,0.09940417110919952,0.9731000065803528,10
6,0.09601317346096039,0.9746000170707703,10
7,0.09399347752332687,0.9751999974250793,10
8,0.0923827588558197,0.9757999777793884,10
9,0.09151387959718704,0.9757000207901001,10
10,0.08981543034315109,0.9761000275611877,10
11,0.08930174261331558,0.9764000177383423,10
12,0.08924543112516403,0.9768999814987183,10
13,0.08862149715423584,0.9767000079154968,10
14,0.08855767548084259,0.9771999716758728,10
15,0.08869999647140503,0.9776999950408936,10
16,0.08873892575502396,0.9776999950408936,10
17,0.08904252201318741,0.9775999784469604,10
18,0.08919434994459152,0.9778000116348267,10
19,0.08946164697408676,0.9781000018119812,10
20,0.08992890268564224,0.9781000018119812,10
21,0.09052199125289917,0.9782000184059143,10
22,0.09089888632297516,0.9785000085830688,10
23,0.09121564775705338,0.9786999821662903,10
24,0.09235646575689316,0.9785000085830688,10
25,0.091940738260746,0.978600025177002,10
